account_id,country,created_at,age_days,is_business,kyc_risk,device_id,ip_id,balance_seed
acct_91c55b014ed7,DE,2024-12-13 15:08:01,107,0,0.29600216750799985,dev_c6dcc139311d,ip_1b7cd56c13f9,69.98
acct_ba0273e0923d,CZ,2024-08-10 19:32:19,232,0,0.07681507743039304,dev_21f1d12db215,ip_eeaf537aa9d1,208.0
acct_b80bc6661a3b,DE,2025-01-17 12:38:07,72,1,0.26657010706567985,dev_ca2c52a4a6a5,ip_6591b5e17577,66.18
acct_75addc80f38e,ES,2024-02-28 12:25:48,396,1,0.03795434019936586,dev_7cf153a8c7b0,ip_e464a4395835,241.1
acct_dbbea7480fca,LV,2024-12-12 17:28:26,108,0,0.32753017669379914,dev_dcfc89ae5469,ip_0a4050663a67,100.56
acct_5da2a1f6d00a,RO,2024-09-06 05:32:52,205,0,0.5069955494071499,dev_27f47a29e282,ip_a3a9a0a4d3a7,41.97
acct_7d2bc231cfd5,IT,2024-02-21 10:33:07,403,0,0.01,dev_8dfbb7a0f86b,ip_68f322ff3190,58.98
acct_c29ba03eb192,LT,2024-08-21 23:35:51,221,0,0.22316209754667535,dev_5cbc667309da,ip_a0c2a2694a19,136.87
acct_e2e72d3bda0c,GB,2024-05-16 05:17:29,318,0,0.19381459132155054,dev_93b6aa0f6d0b,ip_ef55cc1be007,150.94
acct_7aca3f8f8a97,LV,2024-06-24 04:10:00,279,0,0.042269086371433395,dev_8fa21463d876,ip_efdd56f59415,403.18
acct_1b9d0be5e95b,DE,2024-04-18 20:51:09,346,0,0.2176773232411147,dev_071476648b32,ip_0d71a4509001,300.54
acct_426d4250cc3f,BE,2024-01-22 09:58:11,433,0,0.28140880195665563,dev_b4b79b9f14f8,ip_8510c6b025d4,165.85
acct_13955084cdd0,ES,2024-10-14 13:00:09,167,0,0.3154650920348306,dev_0e7beb15ba32,ip_3de890b661ef,164.5
acct_287672119e06,LT,2025-03-05 11:26:39,25,0,0.3264084139801316,dev_6b12672ba499,ip_73fb41dceb0d,363.67
acct_ef1a019ca6bc,LV,2024-03-08 23:10:23,387,0,0.2594781754552205,dev_d1eb735a9e3e,ip_edd40aeaee9c,208.12
acct_6c3ce0c12ff3,IT,2025-01-07 18:57:51,82,0,0.216539645856916,dev_195bd342121a,ip_97e6d0faddac,401.86
acct_ab61ac5bc620,PL,2024-11-15 00:23:38,135,1,0.12854115469110955,dev_045247a6fa77,ip_bbf7dcef5a70,556.04
acct_6b89d697b2dc,RO,2024-09-04 05:49:26,207,1,0.2239763074033485,dev_0b3f006a91a1,ip_f4bfb471fd47,30.34
acct_aa29f62406f3,RO,2024-12-28 19:45:36,92,0,0.2492156622366184,dev_0a0fe94bbcd1,ip_a68184d2ae22,59.56
acct_6b0a9b9d36b7,GB,2024-04-10 16:19:49,354,0,0.3560965323483086,dev_015ee59915f2,ip_97786ab4acac,61.11
acct_049a316a1f28,GB,2024-05-22 08:02:19,312,0,0.16307248501778304,dev_f7ea6e859698,ip_204fa4b76374,20.07
acct_9bfc28c9d8f7,IT,2024-12-03 00:35:21,117,0,0.1621540521126385,dev_0495c32a09b6,ip_36f6604bc073,12.41
acct_504623e7ebd8,LV,2024-02-14 00:58:13,410,0,0.01,dev_d28111e10178,ip_a807df8e34d8,217.97
acct_cebacea6c62e,LT,2024-08-25 05:17:32,217,1,0.3478700237976248,dev_1fdff9cad01b,ip_be725b16af17,161.24
acct_33d40a879418,BE,2024-06-25 03:04:14,278,0,0.08495357853061808,dev_5a25ff887696,ip_fe6b27d2bad1,105.33
acct_511c78c9613b,NL,2025-02-08 00:57:21,50,0,0.22945961913641474,dev_2edc45faaca8,ip_e067252fd08f,38.76
acct_41dd1522b884,DE,2024-07-14 15:37:17,259,0,0.4555097452650726,dev_2c0d658dad0a,ip_c63b7806683c,242.17
acct_d54d3fbdd9a2,NL,2025-03-04 20:25:41,26,1,0.19685537392555041,dev_b58867f6a0d4,ip_dbbb9a7eb4ce,112.64
acct_52708e4333a7,PL,2024-08-24 05:03:35,218,0,0.2612574211921329,dev_2e88bf8a6159,ip_da2a0f534190,17.5
acct_84fe9783a5e3,RO,2025-01-26 08:38:32,63,1,0.19292339262191047,dev_6772c1e033c3,ip_d2e5e9767abc,59.51
acct_546d109d5203,LT,2024-04-30 18:23:22,334,0,0.07975699851576268,dev_b358a48dcd69,ip_a2ef3dad9855,85.37
acct_c11888a754cf,PL,2024-09-20 05:41:06,191,1,0.49965297902742833,dev_c2cb92a34b76,ip_2e79ba49187c,195.73
acct_51ba1f8ff4db,LV,2024-01-24 00:55:12,431,1,0.1443231515325805,dev_1af17df7d382,ip_b5a8615b3d9f,184.07
acct_18d78fa19b44,NL,2025-03-24 23:47:42,6,0,0.4399033154879003,dev_0f59b7dab761,ip_74144ed72fb5,252.69
acct_5553d1f1c22f,FR,2025-03-21 09:24:37,9,0,0.23894455548802612,dev_87acbdddc200,ip_bc1382a12056,61.42
acct_d9049a241859,ES,2024-01-25 12:34:12,430,0,0.3347334970420385,dev_4573048adfab,ip_8e8ee02bd9d6,156.67
acct_745f608d16a3,NL,2025-02-28 18:18:05,30,0,0.36427898300415984,dev_8584096d1545,ip_4ab2d8e4511c,194.74
acct_8a9cf30f798c,ES,2024-08-23 15:26:32,219,0,0.38743290729790025,dev_339515da2431,ip_376c34acd179,67.92
acct_0ce479d02b6f,NL,2024-11-12 10:06:48,138,0,0.4276091098451489,dev_591afc598c96,ip_35d48baef3a5,131.35
acct_d988c36b28ce,LT,2024-02-17 12:51:35,407,0,0.5412891308937898,dev_2b383f9caa84,ip_4caf96118d75,59.13
acct_632dc542f5ef,ES,2025-01-12 03:05:43,77,0,0.4903945704747874,dev_cc586440f811,ip_407f32065050,131.38
acct_ce0e56d90b92,BE,2024-04-22 14:10:42,342,0,0.13228729945783274,dev_bf1d389b2121,ip_5646e5bb71cd,71.13
acct_6a78ab85a5d0,CZ,2024-09-06 00:29:20,205,0,0.181947903770852,dev_4c52443c174d,ip_35a08df2d2b3,161.06
acct_15394777f453,FR,2024-09-26 06:10:25,185,1,0.30842532320532495,dev_53a1e39cd11e,ip_099cf74696e1,65.61
acct_fe780a3a8bbe,IT,2024-10-15 19:22:11,166,0,0.2263468111608526,dev_ac290a7bbfd7,ip_312288a541c5,756.0
acct_f4170042d025,DE,2024-09-05 20:45:04,206,0,0.4891314755151067,dev_e887d00dbb77,ip_04cc3bfe760a,162.83
acct_2da28ae0b8f0,ES,2024-07-27 18:02:00,246,0,0.23570052172523004,dev_87a04992895b,ip_e6b9a4e31a07,122.49
acct_b6603ef28aae,EE,2024-03-17 04:42:00,378,0,0.3220276959095625,dev_aab108281a32,ip_61662cdbb0d8,43.79
acct_50b4b232799a,PL,2024-10-26 09:04:18,155,0,0.19139351938649823,dev_f461672cb185,ip_c4f2c3a7383b,24.49
acct_6f1f50dc6ce0,BE,2024-05-05 01:01:02,329,0,0.2898834683907919,dev_ea24d70887ba,ip_857f7045aae2,196.86
acct_303d081c816b,DE,2024-08-31 21:25:43,211,0,0.1575220306550939,dev_8d8bfc1e64ec,ip_11787aedd22b,453.32
acct_6e886ce806b7,IT,2025-01-23 00:20:34,66,0,0.04613515054964884,dev_708cfef584dd,ip_51dc02c846aa,29.43
acct_65bae301f67e,ES,2024-08-28 15:36:41,214,1,0.26366777278399584,dev_b0a53da3b027,ip_01604c52eab8,282.14
acct_a5ab1fbdea51,IT,2024-11-02 10:33:56,148,0,0.4825891537186803,dev_459b18b1657b,ip_50a1c4f7dc82,72.75
acct_2e8ee4c6bf17,DE,2024-07-06 23:30:25,267,0,0.39180212501469436,dev_4a2a1767056f,ip_e9b580de6dff,106.2
acct_1d021841346a,EE,2024-02-08 19:03:12,416,0,0.20410590500887707,dev_bc932f6f83c5,ip_5beca33f2f29,243.54
acct_7ea8e015da56,NL,2025-01-01 12:22:29,88,0,0.32784843176201295,dev_8030a21c7de5,ip_f5108946607b,26.61
acct_37d3e7b5b2ca,FR,2024-03-25 11:53:27,370,1,0.45148105245888437,dev_17243647aaed,ip_42a7fa03c6ea,380.73
acct_db56cceb0514,CZ,2024-07-25 10:07:55,248,0,0.1361655947735706,dev_48a195735404,ip_ae7abc61e741,157.0
acct_31d0008de867,BE,2024-11-10 05:12:02,140,1,0.30410452794241083,dev_80a16f13bf74,ip_905b91c3d779,139.02
acct_00f8b94efacc,PL,2024-02-10 17:38:54,414,0,0.147454226923187,dev_91cd3e8f2142,ip_9d43987dad3b,60.07
acct_899b1d861f2e,IT,2024-10-09 13:55:58,172,0,0.2261668893512832,dev_952efe0ef242,ip_1d7b37222333,315.91
acct_a977891f13bb,IT,2024-10-28 02:03:50,153,0,0.31154002318916485,dev_78c35cf03532,ip_ae737df0b6ed,78.76
acct_7b01f7bd2f66,NL,2025-03-04 02:04:44,26,0,0.3457548065972517,dev_baafd4f52229,ip_6c4e17fc33b1,8.47
acct_a968e18e7e9b,LT,2024-04-03 06:47:52,361,0,0.40231485505581555,dev_6eb600c6ea23,ip_07290f3fa9cf,22.97
acct_e879fd6efa5a,BE,2024-11-02 22:53:50,148,0,0.1756338587895302,dev_7d88395ddc93,ip_1b92471ce6d8,40.14
acct_388b25e234bb,IT,2024-09-21 09:00:29,190,0,0.03579777864186415,dev_81f515c61c70,ip_805b2fce28d5,312.54
acct_288b0dfb02d3,DE,2024-04-23 01:20:18,341,0,0.1598448198032163,dev_96f50ee7848e,ip_ea5b668eb2b4,150.18
acct_1bb007e4c8dd,IT,2024-11-08 18:23:51,142,1,0.2229619131681224,dev_986328e8344e,ip_d7f44b705624,168.91
acct_3ec357a4d100,LT,2024-02-01 05:24:32,423,0,0.2415232836590383,dev_e0fe91eb59c2,ip_76bdf7055ed6,34.65
acct_52e01f083765,IT,2025-01-03 23:13:51,86,0,0.379440022917071,dev_fabeee4ffe83,ip_b38dce636a9e,70.5
acct_28cf8b84f8fa,LT,2025-02-05 09:43:24,53,0,0.01,dev_b082884c184a,ip_7dc814f649e7,74.79
acct_4f3c036aba6c,LT,2024-09-05 09:49:48,206,0,0.45511396859514663,dev_008dd189d23b,ip_08866b9500db,236.32
acct_c77e413615d3,PL,2024-08-21 10:07:56,221,0,0.17770217983882114,dev_b875cefa1810,ip_482bc99a65a5,80.29
acct_be8416e30131,IT,2025-01-31 21:45:34,58,0,0.1817547423173926,dev_b6630173b673,ip_4b4bc7eb049c,712.71
acct_ac46958e8642,NL,2025-03-14 05:40:07,16,0,0.287290317834733,dev_82a639f6d502,ip_4a71b3c08e3f,161.91
acct_dbaad4f1c79f,BE,2024-01-14 22:08:07,441,0,0.38454251810477635,dev_ab2b6655d7f1,ip_fc6af9d96ee5,136.31
acct_1a3a35d4c12a,FR,2024-03-27 03:10:39,368,0,0.19114367812689453,dev_d61511ab7c92,ip_02bf3d5de570,92.14
acct_59873f0b08d8,PL,2024-01-22 16:44:20,433,0,0.21925981108789042,dev_aff4c5ab8ab8,ip_a59e62b9cdaf,106.32
acct_8ed007af9e9c,DE,2025-03-25 15:53:08,5,0,0.33914443154554696,dev_f87a6401aea4,ip_5881777bc657,115.21
acct_1e8c62803542,LT,2025-01-09 04:12:52,80,0,0.3398960115823369,dev_1ed540a5006b,ip_bc5d4aa5a7f6,102.24
acct_2a60c4a042d1,LT,2024-10-23 07:15:41,158,0,0.2417952785474136,dev_aa377cc11175,ip_09f452820977,18.2
acct_22eb554d846e,EE,2024-07-08 02:52:16,265,0,0.36744915120537225,dev_8030a3f07ed0,ip_f184c917ecad,150.18
acct_9ba0fdaf9c5a,DE,2024-03-27 08:36:03,368,1,0.37970151647894784,dev_5ea90d9cf09f,ip_2c84411d1881,8.11
acct_a66e3d018bf3,FR,2024-09-01 15:39:06,210,1,0.5432562057171091,dev_6f74cae19843,ip_762f961688ed,96.97
acct_7446d1c77083,FR,2024-06-08 08:48:59,295,0,0.3962274225106275,dev_bf24635b4d12,ip_8b442a602490,43.12
acct_acee26528795,CZ,2025-01-02 07:21:46,87,0,0.32191608575938546,dev_e4a6dfcd1fee,ip_1e4012d8c797,42.6
acct_72144a7dced2,IT,2024-04-18 06:02:38,346,0,0.13643465589562925,dev_48bfda892afb,ip_ccee6c415f0c,615.62
acct_eb9ef5f8d382,RO,2024-09-10 11:21:44,201,0,0.20139763988549803,dev_2b9b85729e28,ip_292259816b01,133.71
acct_177fbc12dd0f,BE,2024-10-20 16:31:22,161,0,0.3605101596033131,dev_6c31b0b2950d,ip_b2eb7bf5d129,171.76
acct_9b4028fd527f,IT,2024-12-24 00:44:57,96,0,0.2525628357715365,dev_fceb0a78b4c5,ip_9e18e3819c4d,152.7
acct_f6b8b22b0ddb,RO,2024-10-03 04:23:17,178,0,0.5905123377857413,dev_d3161406f48e,ip_58473e159836,104.39
acct_a723d02567fe,PL,2024-07-25 08:04:05,248,0,0.2601648570072451,dev_845082db6330,ip_dcda22e75fae,283.04
acct_a61ffb097792,NL,2024-07-11 11:26:59,262,0,0.3958288899436976,dev_2337e8457951,ip_982751f57b28,320.0
acct_73b3a60583ef,NL,2024-06-24 15:49:31,279,0,0.3258095333043777,dev_3db7b8cb7e67,ip_5b31ff1957b9,39.3
acct_1f2c9cf6b0b2,CZ,2024-06-10 23:56:17,293,0,0.47501472984516435,dev_6dfb3cc42e06,ip_d16ae17c185a,39.18
acct_e4c7d835829f,ES,2024-09-04 06:04:04,207,0,0.27539531978585496,dev_3252a49ab6bd,ip_fe374dc90789,55.77
acct_26c8fcb1ac9f,NL,2024-08-01 09:37:04,241,1,0.22037924801105113,dev_e9ff91eebbce,ip_8551c85b4b55,147.8
acct_8bf844ffe4c5,FR,2025-02-26 21:48:42,32,0,0.27820358231754094,dev_958e0a644717,ip_5677ac3d3b09,160.73
acct_0c2b539d0adc,BE,2024-11-03 10:37:04,147,0,0.47205669035879705,dev_1997595a91ee,ip_98ba4460c9ab,165.37
acct_a542a8d559b3,NL,2024-04-24 18:30:46,340,1,0.19337650470640272,dev_66923677843a,ip_c88d22ef43dc,261.83
acct_bc2c1e3898a9,BE,2024-03-03 09:12:55,392,0,0.4084205733386961,dev_c120eb6f5f16,ip_3f704cbab701,36.42
acct_47ccb90e31d6,CZ,2024-07-19 04:27:43,254,0,0.3196100104774787,dev_42f90e53a7cb,ip_a956d0ad0991,206.66
acct_386d64227e5e,IT,2024-06-06 22:49:14,297,0,0.18536547449600121,dev_52afbe6e7663,ip_7302ec943485,379.23
acct_e913643557d6,CZ,2025-03-13 12:46:30,17,0,0.207491661945121,dev_41b9ee1140b8,ip_ff45fccc7efd,123.1
acct_2b86b2a0971b,PL,2024-03-26 20:07:51,369,0,0.20403922635741956,dev_ef1a1b3837cb,ip_9b39a4e09a98,111.5
acct_f724a3eb8380,DE,2024-07-05 20:32:27,268,1,0.06555873696571973,dev_005047520e29,ip_42fb9390682f,30.08
acct_457839901f12,DE,2025-02-17 11:19:51,41,0,0.4691757594837458,dev_e2bb4b426777,ip_ae5ced4b8b8b,51.3
acct_9bf553eac650,LV,2024-02-11 18:30:18,413,0,0.08129114758155395,dev_691aa6654b8c,ip_1d7ee2742e12,15.83
acct_a1ccaddd0314,LV,2025-01-02 22:14:49,87,0,0.1341557378465747,dev_f966fbd6db6d,ip_a49887e80026,33.42
acct_b814c14fb6d1,EE,2024-04-17 18:34:16,347,0,0.47630227402045533,dev_c6f8271a1af5,ip_0c7282258755,272.83
acct_f33a4c02e0c8,FR,2024-05-03 16:14:06,331,0,0.12677744822334144,dev_a14222ed97a3,ip_7381ee9b89ee,834.8
acct_8c98cfbec10c,ES,2025-01-05 11:41:02,84,0,0.37726482304873915,dev_7ca70ebf693f,ip_72ae6b1603e8,82.08
acct_1fcaeec6de97,BE,2024-08-12 02:38:08,230,0,0.01,dev_e57bc676792e,ip_7f05d6f36ec4,864.24
acct_6fa1aa6f6632,GB,2024-02-16 22:52:13,408,1,0.021564129985460617,dev_4eb0f855a686,ip_7ddfebae1983,25.01
acct_675ad9c995f4,DE,2025-03-22 22:37:17,8,0,0.38338556480144603,dev_c2af3ef4c0ed,ip_ba20e027eba5,988.09
acct_268715bbd01d,LT,2024-01-30 23:17:22,425,0,0.43764092277657773,dev_9cc8d62636e5,ip_652d110f4e88,182.64
acct_b7e4bf67683a,EE,2024-05-17 12:56:20,317,0,0.3192131512497929,dev_fa3a403c81a8,ip_c417f235c048,237.0
acct_55b748cd665a,GB,2024-11-05 08:30:54,145,0,0.34383928846801476,dev_feb98f66919c,ip_b379fbe1462c,141.61
acct_5769b0a2c862,EE,2024-08-13 20:03:19,229,1,0.24563016559278142,dev_2e4453e7ac87,ip_ecffb6352cd3,103.92
acct_f537cde6f036,PL,2025-03-18 03:34:35,12,1,0.11690531166999857,dev_d30c47621203,ip_3953c9b5e9e2,85.4
acct_bf6b0c29c851,NL,2024-09-18 05:38:15,193,0,0.01,dev_5ee73e992a6e,ip_792a1ee43008,100.63
acct_7f2d8ba46e21,IT,2025-02-26 23:51:18,32,0,0.0817113339273624,dev_2ec3fd287ce0,ip_dcf5e7783d4d,40.72
acct_5ed70d32642f,IT,2024-04-15 05:40:05,349,0,0.2569841226730218,dev_430b11885d0c,ip_a72129cfba19,384.83
acct_911f789bf0bf,GB,2024-05-30 18:15:53,304,1,0.367747490900347,dev_e402b8d2a4d0,ip_d64f1fc5e0d0,26.75
acct_065dac0144c4,CZ,2024-05-07 05:06:45,327,0,0.0815557795144494,dev_d5e349ab992a,ip_70663d176c1e,256.39
acct_336920282453,CZ,2024-07-19 19:45:53,254,0,0.08262689096925357,dev_000e693be711,ip_d2036717e3ea,89.82
acct_9d5387e7907e,GB,2024-09-19 20:13:35,192,0,0.3125078148536828,dev_871b9d0ac850,ip_8d302c0370fa,45.99
acct_54e4c36d0359,LT,2024-05-31 00:47:14,303,0,0.245806325921894,dev_fe29dba3c90a,ip_d7c27e010867,33.09
acct_579563799f02,FR,2024-11-11 22:53:18,139,0,0.13979485340731795,dev_eb7444372777,ip_6e31d7b2e6c3,146.61
acct_7e8860cc576c,FR,2024-03-09 08:54:33,386,0,0.01,dev_06e3227f441d,ip_b2829971232a,163.44
acct_a97fff75d881,LT,2024-05-24 12:34:16,310,0,0.22705433016099782,dev_59efc2844685,ip_aabeb03991c8,180.77
acct_febbc7ba1a14,EE,2024-07-12 15:55:58,261,0,0.2635871201096992,dev_919004347909,ip_0fed52b7d1df,375.3
acct_b79ef0bb70d1,ES,2024-07-02 22:26:03,271,0,0.2487836753971861,dev_fe6dba7a0da4,ip_1fdfd2d9b684,74.7
acct_47911ccb1f78,NL,2024-09-14 00:39:39,197,0,0.24834462545484257,dev_61e2e8933276,ip_3d226213d9e1,179.28
acct_cc0369bc8930,EE,2025-03-21 23:12:28,9,0,0.23732901054885566,dev_6d089e093460,ip_1d4876adf955,114.04
acct_8fbe63ebbaee,CZ,2024-10-07 06:32:12,174,0,0.12470124682898671,dev_3f60805f172a,ip_6f661b757f94,60.55
acct_a4302de2a282,ES,2024-04-02 19:52:15,362,0,0.019609209230046,dev_707341190777,ip_af4f870f0ea2,530.92
acct_f38264bf2e68,RO,2024-11-11 21:30:48,139,0,0.043420514691307255,dev_7ef064042173,ip_6564189c7aa0,58.93
acct_b1b564eb95a0,CZ,2024-08-30 13:02:56,212,1,0.12223891016462039,dev_c8ba00dfe55b,ip_982ebea3c086,246.02
acct_64f852e58c7e,BE,2024-08-18 03:53:58,224,0,0.18575754825619584,dev_00a79452049d,ip_eea94ad33be9,337.97
acct_4805af9ac8f9,LT,2024-06-20 04:51:11,283,0,0.12897640636341973,dev_1b98f19d5712,ip_bd64fb3bb1cc,141.33
acct_740cb6b40ec1,CZ,2024-12-20 09:25:01,100,0,0.10469794201103641,dev_cb11edd8a34a,ip_67cd9c3f89f6,757.96
acct_9e57201566ad,FR,2024-10-18 04:52:18,163,0,0.051860237145573085,dev_1b4b8dac2b7d,ip_a40099b905e7,145.31
acct_83598286f5d4,GB,2025-01-01 16:52:17,88,0,0.3250665321398148,dev_cb6dba7b2d1c,ip_ca8dab5f1803,159.56
acct_795a3499677d,GB,2024-06-19 15:29:15,284,0,0.20220685116834378,dev_90250eb443f6,ip_e3f9a4fb73f2,97.82
acct_256de489294d,IT,2024-03-05 14:10:23,390,0,0.23657172079686645,dev_894ee6e60387,ip_f48745250c8e,96.32
acct_ef3f41d81f72,LV,2024-10-09 00:09:31,172,0,0.37458186751923644,dev_fbd975c6590c,ip_7a0b02e06dfc,803.9
acct_664986d1d445,EE,2024-03-29 03:43:24,366,0,0.14637623224882496,dev_63a6e82c23e3,ip_d3edb91d2996,32.05
acct_04cd2d4d5f19,DE,2025-01-28 14:57:42,61,0,0.2167576927473118,dev_ee639a11feb4,ip_87adcacc1fe8,1120.73
acct_ca9c4ae4e777,LT,2024-04-27 09:27:03,337,0,0.1094488148045404,dev_21d2dcbe61d4,ip_90065532ac97,480.68
acct_5bb517169485,ES,2025-02-09 03:52:09,49,1,0.4816551221114661,dev_5d831ce750b9,ip_1b3a34199a31,66.8
acct_d920b927d5f4,CZ,2024-06-09 12:57:40,294,0,0.3153474618777913,dev_a22e4c0ac44b,ip_d6615026e235,476.07
acct_0bcad00b64a5,IT,2024-03-12 15:16:30,383,0,0.17313083885187697,dev_d7e523671a62,ip_323f7b5c6860,91.54
acct_aa1d7935f67a,ES,2024-02-14 05:07:35,410,1,0.14274786290770347,dev_40cd7f8dc7fb,ip_c70758646da9,44.11
acct_dfe731054657,ES,2024-11-19 16:04:31,131,0,0.13260836824009894,dev_a2f68e873522,ip_602e9d34abef,36.54
acct_9e61d32f133c,ES,2025-03-11 00:44:05,19,0,0.23511252023888393,dev_e679f5e370a6,ip_11be03d7789a,54.98
acct_244a484c0bfd,CZ,2024-08-28 08:41:49,214,1,0.26506788676861215,dev_8c2c68558e37,ip_b2d5be071058,27.1
acct_38072e3c3d54,EE,2024-07-17 15:25:34,256,0,0.2796320348321686,dev_d4dc347a747d,ip_722d2f4d487d,232.8
acct_0b408ac6bb8a,EE,2024-02-27 17:22:08,397,0,0.01,dev_93ba78182944,ip_89f3de35580a,153.95
acct_36d8d85a2f3d,IT,2024-02-20 12:34:15,404,0,0.41415034887099383,dev_3bbe3fe5e1ac,ip_feedc9486c0e,37.01
acct_576f78c36e93,ES,2024-02-24 14:36:36,400,1,0.48088585802565553,dev_459f022833d8,ip_36364805712b,160.31
acct_69d3a25d5183,LT,2024-11-14 13:49:55,136,0,0.12424822163623868,dev_736b08e1d0fa,ip_02fc90f65f8f,104.56
acct_d6498e58714d,BE,2024-11-23 12:06:52,127,0,0.3137490368782584,dev_2bcae094932e,ip_1a7c0297331a,117.73
acct_f299ff635ab0,ES,2024-10-25 01:56:12,156,0,0.31081339886695536,dev_f3891af0406e,ip_b7f1ff0d2b11,48.01
acct_36355752695c,FR,2024-10-21 05:02:31,160,1,0.2554041236054117,dev_b39035b063d4,ip_d9ef4e5d5d1c,30.8
acct_01d7558b894d,LT,2025-02-23 21:17:08,35,0,0.21331609079769495,dev_89ce5dedf037,ip_9281959a813a,48.74
acct_fd4156a0596e,LV,2024-09-28 02:54:02,183,1,0.11967050861153503,dev_c97c2f8647a0,ip_98ca4d1a5bcc,334.45
acct_71b49912cc52,FR,2025-02-22 07:13:26,36,0,0.39369651808914036,dev_99ebd8d54969,ip_fb3db1723cc6,190.23
acct_6be678c10189,EE,2024-06-22 23:14:47,281,0,0.06615308529911318,dev_a04a0a91dba6,ip_25168b345e2a,82.7
acct_6ada1ce8afb8,ES,2024-08-20 17:53:21,222,0,0.4119646549968775,dev_d18908a770a1,ip_2c648fc966df,124.9
acct_01e846b8b27a,FR,2025-02-27 21:11:48,31,0,0.5778994309972542,dev_e161e85d1416,ip_73bfae286043,156.65
acct_61df1bddfac9,DE,2024-06-28 09:14:54,275,0,0.25880736747350475,dev_91f75eeec3f7,ip_e48673682ce8,83.25
acct_438771e943fe,NL,2024-05-01 11:40:19,333,0,0.25003113571734237,dev_fcc077ed1b4d,ip_4282e22ebb78,95.85
acct_9190314bb97b,EE,2024-03-29 15:34:35,366,0,0.3362163015032886,dev_59525176b2e7,ip_5ab40fbfc336,260.09
acct_2dfbde4be1a2,PL,2024-11-22 15:12:40,128,0,0.11210158092380759,dev_94d3f9137032,ip_60536ada5024,33.18
acct_88ec8e799a2a,DE,2024-01-14 03:39:31,441,0,0.01,dev_72490c35ea53,ip_dd4300d1a449,173.68
acct_b0098921f35a,PL,2024-03-20 08:51:03,375,1,0.06449500907391897,dev_ddebec1492ec,ip_1597222b2632,15.84
acct_a97598b772c2,DE,2024-02-08 19:23:32,416,0,0.28828679067964463,dev_2de1e34d8474,ip_68901843c5b7,1036.6
acct_07a175676350,ES,2024-11-09 10:46:10,141,0,0.22908936326901602,dev_81fa6722de0b,ip_4a0e86648201,233.84
acct_c1578f598060,GB,2024-06-18 18:11:29,285,0,0.24227440378213477,dev_6de6a1f754e9,ip_046171b059ce,100.58
acct_f1209bf51cc2,LT,2024-02-14 20:11:35,410,0,0.36786147244816525,dev_7afbd916a113,ip_4677b444ec70,84.67
acct_e518a3dec585,DE,2024-08-13 16:15:41,229,0,0.2701088471107854,dev_f46948a9b737,ip_638152c64558,146.87
acct_4fb51400ad65,BE,2025-03-24 11:28:30,6,0,0.1297864319535427,dev_ab89d44ede30,ip_e55e80641584,268.5
acct_387c566b5dea,DE,2024-09-07 01:37:51,204,0,0.2037560364956887,dev_754e4bf43637,ip_6a04ea61b883,55.69
acct_a677be27a4e3,RO,2024-04-22 06:34:04,342,0,0.31047647653556054,dev_66f1896032a3,ip_1423258ead8d,48.98
acct_be5539c4fb4c,NL,2024-11-18 05:19:15,132,0,0.23422717360536924,dev_3147b1b929bb,ip_df407cdccd60,109.05
acct_2befdfadf1ec,PL,2025-03-09 09:58:40,21,0,0.39288433487473673,dev_254dde064c01,ip_9e5819270d73,168.55
acct_22331611ebe5,RO,2024-05-17 00:43:09,317,0,0.22624595618822843,dev_1fbbe5ccf4c7,ip_66abd81da20a,229.52
acct_8ee51fe65701,ES,2025-03-08 17:48:26,22,1,0.438531132352597,dev_3eb76a866a62,ip_4618210d3e99,181.64
acct_d9c2410a89d9,RO,2024-09-25 12:21:27,186,0,0.2315528929765071,dev_80fc027b26ef,ip_7cfd575f6399,33.76
acct_2496743d32b8,BE,2025-02-12 08:42:00,46,0,0.07023295053869413,dev_4dd326f5d090,ip_2c755815b2fa,83.54
acct_15f95afb2906,LT,2024-11-14 02:30:09,136,0,0.13857316967610755,dev_4348a7707003,ip_23784ceb29b2,92.92
acct_8b625b57c28a,GB,2024-05-23 19:45:09,311,0,0.23849748873456608,dev_10da86ce0d2b,ip_9698cec8c631,177.1
acct_a508f2f33607,DE,2024-07-07 03:58:21,266,0,0.21942518329113633,dev_f348b8b7ebc7,ip_1c8d7f1a0f7b,170.35
acct_08205ce9c784,GB,2024-04-23 02:54:41,341,0,0.23967116222151805,dev_92925e573da3,ip_ece7e920154c,18.58
acct_ce3fc0318de4,IT,2024-02-15 18:11:16,409,0,0.08909969092718686,dev_eeb73ff87883,ip_8745f04b7bed,96.58
acct_124520fec474,IT,2024-11-20 12:16:09,130,0,0.048545788573833876,dev_c47e3b60783c,ip_38844452fc0f,188.66
acct_3069b98f2671,DE,2024-10-29 16:39:21,152,0,0.45961262485155463,dev_7130387e6e9e,ip_e5f913860da9,329.27
acct_7a97620e60ee,RO,2024-09-14 12:32:54,197,1,0.19798356936046882,dev_01e309a45ed6,ip_b94da39cade1,420.59
acct_20c7ad3ca458,BE,2024-12-16 08:38:02,104,1,0.25230011858031676,dev_71052c9dc004,ip_1e5c674b8a07,81.18
acct_c7b054d30945,EE,2024-05-28 22:50:05,306,0,0.13798960046885905,dev_3b5390f81592,ip_4cc379ac2216,83.75
