txn_id,timestamp,src_account,dst_account,amount,src_country,dst_country,currency,channel,is_cross_border,is_off_hours,is_planted_mule_edge,planted_cluster_id,src_kyc_risk,dst_kyc_risk,src_age_days,dst_age_days,shared_device,shared_ip,near_threshold,src_new_account,dst_new_account
txn_f2c74d0b2fec,2025-01-18 02:30:05,acct_5b02fc8a732c,acct_844971544ba2,27.57,NL,ES,EUR,p2p,1,1,0,-1,0.05844106890190076,0.2870296776508945,335,10,0,0,0,0,1
txn_3e132b7059f6,2025-01-18 02:31:35,acct_4e9d51ea9b1c,acct_c7351d18c8f8,23.19,GB,FR,GBP,card_topup,1,1,0,-1,0.1474827075595192,0.3473195002297189,437,428,0,0,0,0,0
txn_24e93c7b8b67,2025-01-18 02:31:37,acct_fd07d4dde2a0,acct_308f972abb3c,174.91,IT,GB,EUR,merchant,1,1,0,-1,0.16482556588515268,0.260438453127695,146,318,0,0,0,0,0
txn_f949dcfa51fd,2025-01-18 02:43:13,acct_ef1a019ca6bc,acct_64a8f23ea358,15.1,LV,ES,EUR,bank_transfer,1,1,0,-1,0.2594781754552205,0.01,387,82,0,0,0,0,0
txn_254c3e1714ab,2025-01-18 03:02:41,acct_d94f9a73aa64,acct_7abd1e48cd3e,19.74,LT,ES,EUR,bank_transfer,1,1,0,-1,0.3572646323307927,0.2401783265791105,350,180,0,0,0,0,0
txn_77dd7ddd3f84,2025-01-18 03:13:58,acct_96644e19fed5,acct_47f90541471e,17.38,CZ,EE,CZK,merchant,1,1,0,-1,0.31332689695133725,0.3767633168042053,67,431,0,0,0,0,0
txn_5d9fa3b10676,2025-01-18 03:27:11,acct_50824a9a5ca4,acct_25a5768a7af3,84.44,CZ,GB,CZK,bank_transfer,1,1,0,-1,0.05271888118687984,0.25400273387791816,175,73,0,0,0,0,0
txn_b1df6c22f62d,2025-01-18 03:29:33,acct_9f41893f58b3,acct_21d70f6b1a60,18.11,CZ,DE,CZK,card_topup,1,1,0,-1,0.1496054832328928,0.32888685026486075,381,128,0,0,0,0,0
txn_5e7aeead6832,2025-01-18 03:29:46,acct_1bd948ea5b8e,acct_b8c71816f861,50.31,LV,EE,EUR,bank_transfer,1,1,0,-1,0.07791560715611937,0.15972558299595266,136,438,0,0,0,0,0
txn_aa3b0399a766,2025-01-18 03:34:42,acct_fb459ba2d9fe,acct_bff45699225c,19.17,ES,NL,EUR,bank_transfer,1,1,0,-1,0.17605554913213065,0.4470466826530599,216,424,0,0,0,0,0
txn_9973a0087617,2025-01-18 03:36:46,acct_4bc14f349ddc,acct_a571caf65b0e,35.86,FR,CZ,EUR,card_topup,1,1,0,-1,0.2103114549361543,0.45461475247694394,12,59,0,0,0,1,0
txn_179699714ad6,2025-01-18 03:38:24,acct_9ba0fdaf9c5a,acct_d5f2ad64fac9,89.18,DE,IT,EUR,p2p,1,1,0,-1,0.37970151647894784,0.3129723734568814,368,92,0,0,0,0,0
txn_e3264b159225,2025-01-18 03:42:29,acct_702b413cc3e4,acct_51f00d4880b8,57.41,FR,IT,EUR,p2p,1,1,0,-1,0.4009333304038204,0.3561101723194324,353,239,0,0,0,0,0
txn_a63c1ad3a777,2025-01-18 03:55:39,acct_8fc00199a0c4,acct_1ad16a192cd9,65.62,DE,FR,EUR,p2p,1,1,0,-1,0.10124633297281799,0.3211844764574809,76,172,0,0,0,0,0
txn_1843347193b4,2025-01-18 04:02:37,acct_6977afb72485,acct_7ff3d8f0c70f,14.59,BE,NL,EUR,p2p,1,1,0,-1,0.2134001947164006,0.15455378441729856,276,135,0,0,0,0,0
txn_53d9edc045d0,2025-01-18 04:08:57,acct_a7c4b39c54d3,acct_c9052de9b0cc,37.81,CZ,BE,CZK,bank_transfer,1,1,0,-1,0.13440383794568078,0.1594936778360748,197,37,0,0,0,0,1
txn_a67be72cb531,2025-01-18 04:10:10,acct_287befedb1e9,acct_cf21ea31e948,53.65,GB,IT,GBP,bank_transfer,1,1,0,-1,0.30509985820718144,0.08559011520730817,19,52,0,0,0,1,0
txn_9d4f2b252575,2025-01-18 04:16:22,acct_b266653880a5,acct_f3da2ae7474e,25.67,FR,LV,EUR,p2p,1,1,0,-1,0.38360937887171936,0.16103530762542856,132,276,0,0,0,0,0
txn_abc1d53f8103,2025-01-18 04:19:53,acct_d920b927d5f4,acct_e2e72d3bda0c,46.47,CZ,GB,CZK,card_topup,1,1,0,-1,0.3153474618777913,0.19381459132155054,294,318,0,0,0,0,0
txn_016e5f74e554,2025-01-18 04:52:19,acct_f006f54a27bb,acct_75b94429f1b7,30.88,DE,DE,EUR,p2p,0,1,0,-1,0.19060107195257486,0.47429233183569375,302,180,0,0,0,0,0
txn_ab049b2c8f74,2025-01-18 05:05:49,acct_b11827d9cf47,acct_a508f2f33607,26.32,BE,DE,EUR,bank_transfer,1,1,0,-1,0.01,0.21942518329113633,406,266,0,0,0,0,0
txn_272400664a2d,2025-01-18 05:16:29,acct_084d277a1f1b,acct_4fa59fbcef30,21.59,EE,CZ,EUR,card_topup,1,1,0,-1,0.01,0.28215147253075046,55,253,0,0,0,0,0
txn_050e368384f2,2025-01-18 05:25:01,acct_5ee81004c953,acct_e6e3f22d5cc7,42.86,PL,CZ,PLN,bank_transfer,1,1,0,-1,0.23431172344022264,0.20938272280584624,180,216,0,0,0,0,0
txn_24d7550b6dbf,2025-01-18 05:26:36,acct_623655245241,acct_d3c9d5e73661,14.62,CZ,FR,CZK,bank_transfer,1,1,0,-1,0.16894455306098294,0.532291266569096,244,104,0,0,0,0,0
txn_4eee1425de8a,2025-01-18 05:28:39,acct_e22cd0413a82,acct_942e3638f521,31.11,ES,LT,EUR,merchant,1,1,0,-1,0.6915290555270756,0.11562211412801028,172,217,0,0,0,0,0
txn_d61d30694b43,2025-01-18 05:30:09,acct_46a5b830ef60,acct_748142c1ab54,39.37,NL,ES,EUR,bank_transfer,1,1,0,-1,0.230472159035949,0.22708705911684013,300,289,0,0,0,0,0
txn_3b0ae319255a,2025-01-18 05:37:25,acct_bc4c422f8e3a,acct_ef3f41d81f72,9.14,RO,LV,RON,p2p,1,1,0,-1,0.2643612032308554,0.37458186751923644,293,172,0,0,0,0,0
txn_249edf0252bd,2025-01-18 05:53:49,acct_b567c2969145,acct_4995a27120ed,31.59,CZ,PL,CZK,card_topup,1,1,0,-1,0.01,0.48180120100588497,362,435,0,0,0,0,0
txn_e521536d7e38,2025-01-18 05:54:47,acct_1cca4d6f015b,acct_759fa8010372,66.87,CZ,GB,CZK,card_topup,1,1,0,-1,0.22161193272166804,0.018873245792326826,155,195,0,0,0,0,0
txn_58a775dc1a4d,2025-01-18 05:58:51,acct_eeaf1759c5f9,acct_e2bf2d9ea983,40.47,NL,DE,EUR,card_topup,1,1,0,-1,0.1307320302847418,0.52873299533071,120,281,0,0,0,0,0
txn_e045b72cda85,2025-01-18 06:10:13,acct_9d6cf41315da,acct_47a772933d83,23.21,FR,RO,EUR,bank_transfer,1,1,0,-1,0.6432826615579853,0.01,84,38,0,0,0,0,1
txn_00c6bc1e826f,2025-01-18 06:16:41,acct_e14c3860c82f,acct_3148dfd43eb9,57.32,NL,BE,EUR,bank_transfer,1,1,0,-1,0.13347226544297858,0.2899531927628962,45,314,0,0,0,0,0
txn_194f99340af3,2025-01-18 06:18:09,acct_ca02bdf32c3b,acct_d5f2ad64fac9,32.09,CZ,IT,CZK,bank_transfer,1,1,0,-1,0.35629755431781907,0.3129723734568814,227,92,0,0,0,0,0
txn_53925d8d640b,2025-01-18 06:32:01,acct_4be44e52fab4,acct_74b4b662b641,69.45,BE,LV,EUR,merchant,1,1,0,-1,0.2801264625867346,0.28936982730646205,143,404,0,0,0,0,0
txn_fd9512e155b9,2025-01-18 06:33:21,acct_d1699c36590d,acct_97ddbcf6f58f,118.32,LT,CZ,EUR,bank_transfer,1,1,0,-1,0.2557759009690297,0.35209712902966117,352,173,0,0,1,0,0
txn_43375b123b89,2025-01-18 06:55:40,acct_c0f261a095e2,acct_83cd7d601b1e,18.45,DE,DE,EUR,bank_transfer,0,1,0,-1,0.14616172290926177,0.05061754069472235,237,72,0,0,0,0,0
txn_81708b89491a,2025-01-18 07:02:46,acct_ffd37609757b,acct_d54d3fbdd9a2,13.45,BE,NL,EUR,p2p,1,1,0,-1,0.01,0.19685537392555041,444,26,0,0,0,0,1
txn_15899812a14f,2025-01-18 07:05:37,acct_513cfcc0aba6,acct_f2c17a1f0d57,116.83,DE,CZ,EUR,p2p,1,1,0,-1,0.3685262924071053,0.2660308765919335,425,279,0,0,1,0,0
txn_585cfac60cb4,2025-01-18 07:08:32,acct_93f5bf53550f,acct_3d572bef5338,127.59,ES,EE,EUR,p2p,1,1,0,-1,0.2352070623128843,0.28225126088691904,189,263,0,0,0,0,0
txn_1643fb543565,2025-01-18 07:09:11,acct_6c8c2aefa7b8,acct_dae6195b95fb,27.62,DE,LV,EUR,card_topup,1,1,0,-1,0.22317316320481367,0.34913970194327404,400,119,0,0,0,0,0
txn_84eeb3088353,2025-01-18 07:32:59,acct_e913643557d6,acct_d809a45bec7f,34.93,CZ,ES,CZK,bank_transfer,1,1,0,-1,0.207491661945121,0.01,17,244,0,0,0,1,0
txn_729357f79669,2025-01-18 07:34:09,acct_579563799f02,acct_8444fad3a06b,43.37,FR,DE,EUR,bank_transfer,1,1,0,-1,0.13979485340731795,0.01,139,7,0,0,0,0,1
txn_af99367e1d2f,2025-01-18 07:41:46,acct_6ab261943c31,acct_be2a23b7e3b2,76.55,RO,FR,RON,card_topup,1,1,0,-1,0.27825178120647504,0.3255987024534609,92,364,0,0,0,0,0
txn_bd5f9756b13c,2025-01-18 07:47:36,acct_85df62182a70,acct_7ff3d8f0c70f,12.45,RO,NL,RON,card_topup,1,1,0,-1,0.30495276654544007,0.15455378441729856,255,135,0,0,0,0,0
txn_18465f5dbc93,2025-01-18 07:48:49,acct_6c8c2aefa7b8,acct_abb0655b59e4,52.55,DE,LT,EUR,merchant,1,1,0,-1,0.22317316320481367,0.3066188132791392,400,396,0,0,0,0,0
txn_56fdcad1336f,2025-01-18 07:53:03,acct_6bcdc0b4c599,acct_d7df62ffc8c5,48.41,EE,PL,EUR,p2p,1,1,0,-1,0.2733752965861727,0.01,88,139,0,0,0,0,0
txn_4eaa516c7846,2025-01-18 07:58:48,acct_5553d1f1c22f,acct_0fe754c42429,175.72,FR,BE,EUR,bank_transfer,1,1,0,-1,0.23894455548802612,0.2086780194589181,9,321,0,0,0,1,0
txn_7b55367b5958,2025-01-18 08:09:16,acct_321cbcfc438a,acct_e8c45e8f9011,34.76,GB,NL,GBP,merchant,1,0,0,-1,0.01,0.44294045067704557,449,84,0,0,0,0,0
txn_6e07b670e0fc,2025-01-18 08:15:25,acct_7ceaf7258173,acct_80b6c715df50,53.96,GB,LV,GBP,p2p,1,0,0,-1,0.25204029475800316,0.2143326172193793,238,418,0,0,0,0,0
txn_080bd11f687b,2025-01-18 08:25:19,acct_007d7a91a837,acct_3b2891fd1d9f,53.97,PL,CZ,PLN,p2p,1,0,0,-1,0.01,0.41257377812382445,292,374,0,0,0,0,0
txn_8fcac10764f4,2025-01-18 08:37:22,acct_cdbde7e8bd73,acct_c6028c787596,44.97,PL,GB,PLN,bank_transfer,1,0,0,-1,0.21271636511717038,0.01,217,143,0,0,0,0,0
txn_19c2317c3bcb,2025-01-18 08:37:41,acct_9ebd2ec0d640,acct_4dd7492b541f,89.9,RO,BE,RON,card_topup,1,0,0,-1,0.15106282152238684,0.23276275687843276,16,132,0,0,0,1,0
txn_fdaf065210ab,2025-01-18 08:45:28,acct_46d26c90e5cf,acct_f427abd06445,55.89,PL,DE,PLN,p2p,1,0,0,-1,0.01,0.34675416142499565,447,19,0,0,0,0,1
txn_cba9f771e1e9,2025-01-18 08:47:21,acct_f1c8a06fc20d,acct_caf767db7f68,55.04,CZ,FR,CZK,bank_transfer,1,0,0,-1,0.16795916998675336,0.023102115797820927,442,53,0,0,0,0,0
txn_aff463162040,2025-01-18 08:53:29,acct_499892f81db4,acct_7d0ca6beef7a,18.66,ES,IT,EUR,p2p,1,0,0,-1,0.16750620415768064,0.23683577598557207,378,361,0,0,0,0,0
txn_95523bd209d2,2025-01-18 08:59:14,acct_8c98cfbec10c,acct_629d7437328d,103.39,ES,PL,EUR,bank_transfer,1,0,0,-1,0.37726482304873915,0.2607138323602676,84,290,0,0,1,0,0
txn_67f5eef6cd92,2025-01-18 09:04:44,acct_2f5c55889d02,acct_794731060181,44.46,IT,LV,EUR,p2p,1,0,0,-1,0.3094706266872924,0.0496775710885867,102,371,0,0,0,0,0
txn_654bb5e5eabe,2025-01-18 09:09:31,acct_6c8c2aefa7b8,acct_921518596eda,82.2,DE,RO,EUR,bank_transfer,1,0,0,-1,0.22317316320481367,0.1821419096500073,400,238,0,0,0,0,0
txn_10ac3f72e8b6,2025-01-18 09:20:04,acct_b549c2d6f983,acct_b8bc421db4e5,27.23,NL,DE,EUR,bank_transfer,1,0,0,-1,0.29326701113763065,0.23118202770420923,361,67,0,0,0,0,0
txn_f0ffca4257be,2025-01-18 09:23:57,acct_61a8a76cf2b2,acct_8ea8570ea7ee,73.99,CZ,NL,CZK,bank_transfer,1,0,0,-1,0.2203883353776925,0.1130220580667542,138,442,0,0,0,0,0
txn_c56830b7b9fb,2025-01-18 09:27:00,acct_e913643557d6,acct_708cba2a9b5e,93.37,CZ,LV,CZK,bank_transfer,1,0,0,-1,0.207491661945121,0.18966669641677542,17,178,0,0,1,1,0
txn_58d7597d226f,2025-01-18 09:39:57,acct_abcba9d589d0,acct_b0098921f35a,12.45,PL,PL,PLN,bank_transfer,0,0,0,-1,0.43266711349800724,0.06449500907391897,352,375,0,0,0,0,0
txn_38d329997066,2025-01-18 09:40:26,acct_8c163ee5054d,acct_a9ef756928ce,8.18,ES,NL,EUR,bank_transfer,1,0,0,-1,0.19764985436785515,0.3649399813149876,292,69,0,0,0,0,0
txn_e8afe0c88041,2025-01-18 09:46:15,acct_5cac92b35c07,acct_88a836777618,11.64,ES,ES,EUR,bank_transfer,0,0,0,-1,0.5083254972191394,0.09172102803120305,338,228,0,0,0,0,0
txn_ff37f2695579,2025-01-18 09:49:33,acct_446b581a8d61,acct_11fe1e52a8c1,36.6,RO,BE,RON,merchant,1,0,0,-1,0.3294321903001119,0.11210209510475266,396,321,0,0,0,0,0
txn_ac9abc3d56b7,2025-01-18 10:07:10,acct_6dfcd8f9e412,acct_9d6379bbbd9c,80.66,CZ,DE,CZK,bank_transfer,1,0,0,-1,0.28600228395670974,0.2624937463106929,155,75,0,0,0,0,0
txn_049b0959301d,2025-01-18 10:10:06,acct_da159001e27a,acct_1487d5e1d011,121.44,EE,CZ,EUR,p2p,1,0,0,-1,0.31958423273800773,0.5556414076246721,333,447,0,0,0,0,0
txn_9be65aae4022,2025-01-18 10:11:59,acct_a7e7a71ada7c,acct_db56cceb0514,45.83,RO,CZ,RON,bank_transfer,1,0,0,-1,0.02181971743162972,0.1361655947735706,253,248,0,0,0,0,0
txn_34b89fa215fa,2025-01-18 10:13:56,acct_e2e72d3bda0c,acct_4000907b8420,95.39,GB,NL,GBP,bank_transfer,1,0,0,-1,0.19381459132155054,0.3367115869198243,318,343,0,0,1,0,0
txn_7bb99dd344d9,2025-01-18 10:15:15,acct_c51d49f62829,acct_31ec0a1d4349,26.88,RO,LT,RON,bank_transfer,1,0,0,-1,0.2003992369539011,0.31800407022129124,415,121,0,0,0,0,0
txn_084d860e9775,2025-01-18 10:18:25,acct_4fb0bc26a57a,acct_37a715e1c645,39.95,EE,DE,EUR,bank_transfer,1,0,0,-1,0.37795647588589054,0.6027784875018337,441,70,0,0,0,0,0
txn_46357c458e34,2025-01-18 10:23:04,acct_3ad54ed5f216,acct_b7acb96598d0,39.25,RO,CZ,RON,bank_transfer,1,0,0,-1,0.2661129769232852,0.04032523895675516,151,294,0,0,0,0,0
txn_294e988c2e41,2025-01-18 10:34:29,acct_c5e68d12e34a,acct_4f85d1eeec37,12.62,RO,RO,RON,merchant,0,0,0,-1,0.06784050086001542,0.4638183776745341,105,315,0,0,0,0,0
txn_440827825142,2025-01-18 10:49:56,acct_4805af9ac8f9,acct_4d60f93d6bec,34.62,LT,FR,EUR,merchant,1,0,0,-1,0.12897640636341973,0.16105148415905046,283,392,0,0,0,0,0
txn_22d530b698f9,2025-01-18 10:51:15,acct_565ef8bec790,acct_2006f902c479,41.78,GB,BE,GBP,bank_transfer,1,0,0,-1,0.29998179671751907,0.17758410091745663,201,19,0,0,0,0,1
txn_2d339f05ab58,2025-01-18 11:09:37,acct_5ed70d32642f,acct_ffbfe8f54ade,20.62,IT,ES,EUR,p2p,1,0,0,-1,0.2569841226730218,0.047407596166928107,349,382,0,0,0,0,0
txn_8b1e26cc68ae,2025-01-18 11:11:35,acct_aca1964d78b4,acct_7fa6d960f2a9,79.42,CZ,RO,CZK,merchant,1,0,0,-1,0.24527844428929801,0.32988863780816924,23,140,0,0,0,1,0
txn_db9769aad403,2025-01-18 11:21:06,acct_c5fc2a3ae986,acct_dfa08a8820ac,80.29,CZ,RO,CZK,bank_transfer,1,0,0,-1,0.2900722079759493,0.23105947379422648,422,193,0,0,0,0,0
txn_d27cfe4ad626,2025-01-18 11:28:28,acct_1d718ebf11ed,acct_a49ae4e1da1e,38.25,LT,LV,EUR,p2p,1,0,0,-1,0.013421777579968736,0.21809173633914458,225,172,0,0,0,0,0
txn_aa06b5d8ee24,2025-01-18 11:54:01,acct_9b754edab2b5,acct_0bdb23a3ae88,29.22,PL,GB,PLN,card_topup,1,0,0,-1,0.5335409328844459,0.16030740540524105,85,290,0,0,0,0,0
txn_215ff2d20baa,2025-01-18 11:55:17,acct_14a58d40ad50,acct_ca9c4ae4e777,38.41,LT,LT,EUR,bank_transfer,0,0,0,-1,0.5247087699374584,0.1094488148045404,395,337,0,0,0,0,0
txn_658d77ed52a6,2025-01-18 11:57:10,acct_72c00da9932d,acct_21d70f6b1a60,45.81,PL,DE,PLN,bank_transfer,1,0,0,-1,0.3018469738619588,0.32888685026486075,230,128,0,0,0,0,0
txn_6904a0cfd002,2025-01-18 11:58:46,acct_6dee735cb84a,acct_bbe152c8a633,57.61,PL,FR,PLN,merchant,1,0,0,-1,0.32531270453138394,0.09096042926328757,186,300,0,0,0,0,0
txn_70d474a44eb5,2025-01-18 12:01:44,acct_72a9a52cce8b,acct_105a98f58669,59.46,IT,LV,EUR,card_topup,1,0,0,-1,0.5384310694910484,0.13374997698044266,161,322,0,0,0,0,0
txn_b9884880ce7d,2025-01-18 12:06:41,acct_3ec054ef26cd,acct_30c5a217f006,38.22,ES,GB,EUR,bank_transfer,1,0,0,-1,0.2125656435317063,0.21947514328120296,256,298,0,0,0,0,0
txn_084990762750,2025-01-18 12:08:20,acct_423c96a98cab,acct_c4bb16b31bdf,39.08,ES,DE,EUR,card_topup,1,0,0,-1,0.020214863927128845,0.3192544198753347,285,210,0,0,0,0,0
txn_ccd36dfcd800,2025-01-18 12:14:51,acct_149e03cbccef,acct_47e888f40a6e,70.53,CZ,FR,CZK,card_topup,1,0,0,-1,0.01,0.061618279063337944,294,424,0,0,0,0,0
txn_81c49c49797f,2025-01-18 12:19:01,acct_ce0e56d90b92,acct_28ef27c73d6c,38.2,BE,LT,EUR,bank_transfer,1,0,0,-1,0.13228729945783274,0.2577065712171625,342,436,0,0,0,0,0
txn_df5382dcf34d,2025-01-18 12:24:04,acct_8a21fb59a80f,acct_ce3fc0318de4,30.07,RO,IT,RON,bank_transfer,1,0,0,-1,0.01,0.08909969092718686,259,409,0,0,0,0,0
txn_1bcd7f049f6b,2025-01-18 12:29:21,acct_121a0e36bf57,acct_8d7a67429f90,56.29,GB,LV,GBP,card_topup,1,0,0,-1,0.11410108320937642,0.5084971154842932,71,314,0,0,0,0,0
txn_ae933556010e,2025-01-18 12:30:56,acct_c2dee06ae0e8,acct_bbc550a23a7f,43.31,BE,EE,EUR,merchant,1,0,0,-1,0.03950021039091864,0.3587676674984998,436,132,0,0,0,0,0
txn_b93ad1aa9947,2025-01-18 12:37:11,acct_13e8a52dc070,acct_7fbae9c3baa0,11.49,PL,ES,PLN,merchant,1,0,0,-1,0.01,0.2427977213847536,161,183,0,0,0,0,0
txn_a223832dc546,2025-01-18 12:37:51,acct_537118bf7a35,acct_499e1aa69361,65.41,LT,NL,EUR,bank_transfer,1,0,0,-1,0.34052658456386503,0.17416898358934207,178,348,0,0,0,0,0
txn_7be0e8ae78e2,2025-01-18 12:46:05,acct_3a8cb64aff3f,acct_edcf9bc7bb93,56.84,EE,GB,EUR,bank_transfer,1,0,0,-1,0.01,0.08369509590826252,246,85,0,0,0,0,0
txn_4ff76b451d46,2025-01-18 12:49:38,acct_3dd4a83ad193,acct_3e0833f7f327,54.66,ES,PL,EUR,bank_transfer,1,0,0,-1,0.33203241581756743,0.28287574525353193,164,26,0,0,0,0,1
txn_d6f72f28fbf0,2025-01-18 12:51:07,acct_a10c084036ec,acct_8dec48b91fde,29.99,IT,GB,EUR,bank_transfer,1,0,0,-1,0.34034329958686205,0.0807277277219931,134,292,0,0,0,0,0
txn_d8231c3525c8,2025-01-18 12:53:09,acct_dc4737f7e293,acct_6e1e821f307f,59.1,PL,IT,PLN,bank_transfer,1,0,0,-1,0.15138674030981114,0.2461166561511339,175,386,0,0,0,0,0
txn_292c17e404cc,2025-01-18 12:59:50,acct_e95b9bb58589,acct_a877e306fa23,61.85,DE,FR,EUR,bank_transfer,1,0,0,-1,0.515620488435951,0.1685470111055754,167,15,0,0,0,0,1
txn_b6fcb9a63820,2025-01-18 13:08:49,acct_f724a3eb8380,acct_3ecfa9bb1734,34.05,DE,FR,EUR,card_topup,1,0,0,-1,0.06555873696571973,0.44104021188376263,268,429,0,0,0,0,0
txn_eb97f68601cf,2025-01-18 13:08:58,acct_05a5351cc980,acct_1e68483b6324,54.88,ES,EE,EUR,bank_transfer,1,0,0,-1,0.42130861069985226,0.4898772499227638,84,337,0,0,0,0,0
txn_9772265c9d1b,2025-01-18 13:12:34,acct_974cfabbd577,acct_129daae89e7c,130.34,LV,NL,EUR,card_topup,1,0,0,-1,0.13306590352342956,0.20149414474977584,317,84,0,0,0,0,0
txn_0ce2e8a39c69,2025-01-18 13:22:26,acct_3d2a91cd1b88,acct_2c8ec7f7c81d,34.83,GB,LV,GBP,bank_transfer,1,0,0,-1,0.17442378521149565,0.05684559976505235,168,373,0,0,0,0,0
txn_66bbd1a1ca6b,2025-01-18 13:26:32,acct_9436c0954767,acct_92b5252b0c62,33.1,ES,EE,EUR,bank_transfer,1,0,0,-1,0.39558160149743865,0.35006142878415236,333,95,0,0,0,0,0
txn_4d5ea3a4c9ff,2025-01-18 13:29:37,acct_0ea8a2c4f528,acct_fdaff3a41463,14.48,NL,EE,EUR,p2p,1,0,0,-1,0.35594957966467833,0.15130063893997958,437,352,0,0,0,0,0
txn_f71f8ae9fe7d,2025-01-18 13:37:53,acct_1e81640adf2e,acct_433615ab2102,181.62,LT,BE,EUR,card_topup,1,0,0,-1,0.0646561775245365,0.1334675251523807,112,349,0,0,0,0,0
txn_ef8d4c0bf078,2025-01-18 13:41:10,acct_841a1be08859,acct_a8420b3c3985,152.41,LV,CZ,EUR,bank_transfer,1,0,0,-1,0.08515027947151882,0.36706574320783786,447,159,0,0,0,0,0
txn_a413d38efaad,2025-01-18 13:46:23,acct_513cfcc0aba6,acct_6aa25187c86c,8.25,DE,ES,EUR,bank_transfer,1,0,0,-1,0.3685262924071053,0.16132274207262665,425,67,0,0,0,0,0
txn_78f3ea787732,2025-01-18 13:50:58,acct_18bca1e569f7,acct_ef2f301a7da2,10.15,CZ,CZ,CZK,bank_transfer,0,0,0,-1,0.2593222597329936,0.5554904882120815,26,442,0,0,0,1,0
txn_31e7b7fe3a78,2025-01-18 13:52:42,acct_b00a8701dad0,acct_f9025cd478c6,47.95,CZ,LV,CZK,bank_transfer,1,0,0,-1,0.05048170303605329,0.017709921211371882,349,138,0,0,0,0,0
txn_df391a1570b1,2025-01-18 14:06:33,acct_318b14b9d62c,acct_c51d49f62829,12.62,NL,RO,EUR,merchant,1,0,0,-1,0.26378961758713243,0.2003992369539011,56,415,0,0,0,0,0
txn_1645ee6dfb03,2025-01-18 14:09:57,acct_3871fc52be74,acct_f1c8a06fc20d,50.79,ES,CZ,EUR,bank_transfer,1,0,0,-1,0.5384815347244312,0.16795916998675336,8,442,0,0,0,1,0
txn_8344309b1ca8,2025-01-18 14:14:00,acct_ecb2245cd0d7,acct_a16e15a45bb0,32.79,FR,ES,EUR,p2p,1,0,0,-1,0.28244750709495403,0.24699056158066468,36,300,0,0,0,1,0
txn_a4cbef38dd5f,2025-01-18 14:14:11,acct_c6af648ec6be,acct_878f1da693e6,90.71,LV,GB,EUR,bank_transfer,1,0,0,-1,0.2797970495853522,0.26643230197254125,102,45,0,0,1,0,0
txn_4e59ab2fd78c,2025-01-18 14:21:39,acct_72a9a52cce8b,acct_abb0655b59e4,14.55,IT,LT,EUR,p2p,1,0,0,-1,0.5384310694910484,0.3066188132791392,161,396,0,0,0,0,0
txn_f890fdf8303f,2025-01-18 14:23:15,acct_4df53aa94f95,acct_de092bb8c310,52.53,ES,ES,EUR,bank_transfer,0,0,0,-1,0.3944104861216098,0.2206027666817268,310,212,0,0,0,0,0
txn_ac2e3b815b37,2025-01-18 14:25:34,acct_48e8d4d03fda,acct_9e52ff73c30b,53.43,NL,RO,EUR,card_topup,1,0,0,-1,0.3250491537161088,0.4389771886902359,233,208,0,0,0,0,0
txn_bb9cf35a85f7,2025-01-18 14:27:02,acct_9bc035d3e845,acct_ff7eabff37ba,10.99,PL,LV,PLN,bank_transfer,1,0,0,-1,0.10304604201695408,0.5443765252713738,87,41,0,0,0,0,1
txn_faedf460eeb3,2025-01-18 14:29:17,acct_ddfe68327312,acct_7bac2f15a33d,90.98,DE,ES,EUR,p2p,1,0,0,-1,0.10804784416098054,0.2036932316151964,317,47,0,0,1,0,0
txn_917c82e27ad1,2025-01-18 14:33:52,acct_0d5f7268a47c,acct_bbe152c8a633,32.1,NL,FR,EUR,bank_transfer,1,0,0,-1,0.12875989718141717,0.09096042926328757,349,300,0,0,0,0,0
txn_c1ec16499c15,2025-01-18 14:37:01,acct_f0ef254f626c,acct_b8a70d250037,4.88,LT,BE,EUR,bank_transfer,1,0,0,-1,0.4292961242372347,0.2564662332915838,436,343,0,0,0,0,0
txn_cdd54ca22abd,2025-01-18 14:39:20,acct_3bde15256a86,acct_02001a8b57a6,51.71,GB,LV,GBP,bank_transfer,1,0,0,-1,0.351929317825844,0.13377776071655717,142,196,0,0,0,0,0
txn_254523df55e4,2025-01-18 14:43:11,acct_4fb51400ad65,acct_ae6e55d57b6e,16.61,BE,GB,EUR,p2p,1,0,0,-1,0.1297864319535427,0.512303674471255,6,202,0,0,0,1,0
txn_fd2a9dd627b8,2025-01-18 14:48:39,acct_9e61d32f133c,acct_b66bead45dff,21.79,ES,CZ,EUR,bank_transfer,1,0,0,-1,0.23511252023888393,0.01,19,234,0,0,0,1,0
txn_005fa91e2e7a,2025-01-18 14:49:38,acct_df599e2cc7b9,acct_13c07e1e1d95,25.07,RO,LT,RON,p2p,1,0,0,-1,0.3682702252965878,0.4948181360421645,26,395,0,0,0,1,0
txn_acf8c3f21839,2025-01-18 14:52:00,acct_8a21fb59a80f,acct_cf21ea31e948,19.33,RO,IT,RON,merchant,1,0,0,-1,0.01,0.08559011520730817,259,52,0,0,0,0,0
txn_63b906c47d3e,2025-01-18 14:55:12,acct_ceddd10b9f10,acct_96384b6e6af6,32.53,IT,EE,EUR,bank_transfer,1,0,0,-1,0.0960818726762174,0.20076375794709786,79,318,0,0,0,0,0
